,,pr
214,False,22.638889370358584
214,True,246.96500204418044
215,False,39.568012721929335
215,True,385.8599370594675
216,False,22.946441836131726
216,True,266.62567053863313
217,False,36.67174058941782
217,True,153.0487052470562
218,False,17.329334546315067
218,True,126.7919986632478
219,False,16.157577239118837
219,True,363.074474822497
220,False,40.72566491049088
220,True,180.47724642965477
221,False,42.59794284827194
221,True,365.19863034482114
222,False,11.465251973061186
222,True,625.1027694743243
223,False,36.994747135088346
223,True,196.75832898938097
224,False,75.55824392929935
224,True,417.16702122066636
225,False,62.19188580680566
225,True,256.13412364327814
226,False,15.913852651931393
226,True,436.7921883123927
227,False,19.439739067559003
227,True,266.95986699778587
228,False,24.809627244354715
228,True,370.91366595122963
229,False,50.56921057889667
229,True,394.6052201294151
230,False,27.033305901704807
230,True,403.05493904161267
231,False,68.93886019335014
231,True,544.0603253664449
232,False,42.30127671817172
232,True,257.8884627087973
233,False,19.73163262072717
233,True,241.79987189127132
234,False,30.49047790404984
234,True,494.07155129592866
235,False,42.10226514533133
235,True,747.1759044681676
236,False,111.40230083093456
236,True,527.7355188969523
237,False,34.43109117451968
237,True,798.5739145078696
238,False,43.95927046993506
238,True,401.4326991105918
239,False,14.391151379544453
239,True,500.6552258710144
240,False,45.61094272016817
240,True,245.34584283337608
241,False,31.72737408190187
241,True,514.1999589613988
242,False,17.439624505368556
242,True,232.7813484793296
243,False,38.425926545437505
243,True,391.11833925708197
244,False,36.49133997209333
244,True,251.56887053599348
245,False,26.852901685646202
245,True,615.8868188853376
246,False,24.97425108040261
246,True,530.8430491742911
247,False,10.25009552266738
247,True,236.34894497226924
248,False,48.35971015090195
248,True,571.8913919554325
249,False,108.53236878892858
249,True,348.6623767275887
250,False,47.03586971031655
250,True,694.7351917508058
251,False,33.175384997605306
251,True,580.4155821504537
252,False,46.89912440135231
252,True,369.9953355539037
253,False,110.5120514281623
253,True,345.73821487720124
254,False,57.6174516134472
254,True,176.23844323807134
255,False,26.05896451599392
255,True,233.47436248513986
256,False,42.48148088540802
256,True,155.30963822384365
257,False,36.59700031994362
257,True,321.90687509573763
258,False,22.875114021616128
258,True,297.7133296975808
259,False,33.96341042553104
259,True,316.3284982481855
260,False,16.508937743049046
260,True,407.11503853672184
261,False,24.629375206188797
261,True,452.83231477260415
262,False,21.338245301649295
262,True,457.82964429818094
263,False,23.628734029716725
263,True,374.4081560478662
264,False,52.39045673269516
264,True,428.618721436942
265,False,14.796714737724415
265,True,429.71891274646623
266,False,21.89615257344144
266,True,391.3218342117034
267,False,47.15236215774894
267,True,169.08928963421204
268,False,23.52750355335047
268,True,311.03918142907787
269,False,22.332748416567938
269,True,169.6795498726715
270,False,68.14325151622143
270,True,391.8983019892039
271,False,20.40763405780126
271,True,186.4922805070819
272,False,74.64147210430383
272,True,283.78791324048507
273,False,20.18694702026096
273,True,548.920735786669
274,False,52.14023711878326
274,True,437.23654812492896
275,False,45.113787891887114
275,True,458.7510615179781
276,False,25.06286184725468
276,True,400.1555481707328
277,False,18.530582254800265
277,True,272.64381264540134
278,False,57.74024888004874
278,True,335.5310625873244
279,False,48.08930259678732
279,True,423.1833108351566
280,False,14.572803431792636
280,True,565.1692688756157
281,False,14.992492252167722
281,True,329.2004615737824
282,False,15.153983777702251
282,True,433.4559134877054
283,False,51.82161551874174
283,True,365.34454997381545
284,False,84.8844631088582
284,True,282.1439975850808
285,False,33.912055911469
285,True,393.013846060785
286,False,52.26770922049582
286,True,393.9401883428218
287,False,24.79393004485928
287,True,306.1942775428179
288,False,13.635952263706486
288,True,427.20169925596565
289,False,80.11712457692965
289,True,221.0701177646115
290,False,79.64802607680213
290,True,630.8782315172721
291,False,45.370212789151765
291,True,560.7997959014028
292,False,6.488254662730242
292,True,379.9398867005948
293,False,30.48110618252622
293,True,395.178498252244
294,False,22.231746444776945
294,True,358.34007709636353
295,False,20.813190602359555
295,True,390.5932155314076
296,False,115.65993122085274
296,True,500.20305261859903
297,False,35.54970947361653
297,True,500.6955449731322
298,False,9.48548488651113
298,True,240.83341037621722
299,False,8.564239503812132
299,True,252.13770125701558
300,False,60.56215851731395
300,True,365.63371828597155
301,False,76.68487317750987
301,True,390.558780466381
302,False,44.74544393032147
302,True,363.18638684388134
303,False,13.915680013508336
303,True,297.52708067244384
304,False,13.85802485270915
304,True,200.60275145515334
305,False,32.61296011937702
305,True,306.7040304231341
306,False,23.075565689271116
306,True,213.53857903604876
307,False,27.27865666180378
307,True,354.3218494116445
308,False,67.4812478080753
308,True,240.76503785618115
309,False,29.69179068700214
309,True,320.22728404353984
310,False,15.070037810085068
310,True,476.38711780600715
311,False,56.427150137733406
311,True,503.1955700353137
312,False,16.373947090460206
312,True,428.95597691094736
313,False,15.70252959759273
313,True,448.6712097754207
314,False,23.641132212651428
314,True,777.6328145235311
315,False,24.099708928042674
315,True,529.9312551389448
316,False,7.147048942044876
316,True,333.75486214645207
317,False,27.070368947534007
317,True,293.19651831647207
318,False,18.561576478947472
318,True,284.3115574309195
319,False,29.121573911572796
319,True,178.2024361269805
320,False,25.90964144683312
320,True,458.6362020854722
321,False,44.047732614501456
321,True,434.5651612209622
322,False,51.872935817664256
322,True,463.8678025075933
323,False,39.982926184211465
323,True,326.96292239706963
324,False,38.066948098315834
324,True,186.7394676839467
325,False,42.20639098776928
325,True,497.0410429632466
326,False,19.108455711841543
326,True,576.8495077783882
327,False,56.43974975646415
327,True,379.09459729125956
328,False,46.18575285271618
328,True,365.24209578419686
329,False,24.724121208004135
329,True,314.0427485384862
330,False,46.75612494035022
330,True,460.83325985237025
331,False,8.584373523319755
331,True,361.5313566620898
332,False,30.274447811547134
332,True,261.80103578371927
333,False,58.57933093316774
333,True,303.9489289338235
334,False,8.6854095954493
334,True,233.70732885960024
335,False,23.533950327754383
335,True,152.50800013473054
336,False,31.484825190312904
336,True,299.2906957544619
337,False,41.560164492477725
337,True,294.4798511816771
338,False,34.86305671272589
338,True,629.2017298168503
339,False,17.23148721321195
339,True,396.09836502786493
340,False,25.420481524076877
340,True,366.3516564440215
341,False,34.98728849708641
341,True,319.71287394699175
342,False,33.89026614828481
342,True,286.94525458995486
343,False,40.37757744863484
343,True,786.3065016194014
344,False,45.648239352203746
344,True,492.58301754598506
345,False,58.55757546493123
345,True,251.16323849506443
346,False,16.535355046107725
346,True,477.8897085576318
347,False,39.923838870890904
347,True,202.48435331013752
348,False,18.08609775766854
348,True,226.04385150916642
349,False,30.28066635702089
349,True,226.16671572468476
350,False,35.08984005020466
350,True,492.4367832223652
351,False,70.02504716629119
351,True,325.41861569916364
352,False,80.33462164823959
352,True,600.5395022104494
353,False,19.158152839560216
353,True,307.80427436184254
354,False,50.39685435030492
354,True,363.0466167602208
355,False,13.471190959944579
355,True,222.01173305948032
356,False,71.88656822613666
356,True,169.16697440610733
357,False,52.94031162879946
357,True,298.9052115168306
358,False,32.69853507958942
358,True,292.0125485456083
359,False,3.637088731284166
359,True,138.54833960213
360,False,55.90366281085153
360,True,397.7656806469895
361,False,21.04619597016608
361,True,126.89770239558129
362,False,9.036689616533522
362,True,342.7921212336514
363,False,8.669712174332744
363,True,515.2752371592214
364,False,41.66264749928814
364,True,353.06144822534407
365,False,20.3189162771082
365,True,324.68659838959866
366,False,17.256343351709802
366,True,256.921970154508
367,False,87.9641520311452
367,True,539.7514604672324
368,False,49.93391350755019
368,True,433.32539489365445
369,False,4.283225847115091
369,True,331.7628606077051
370,False,8.449215022659473
370,True,205.63102972819252
371,False,11.690482693433069
371,True,143.2069052303632
372,False,70.14935281663384
372,True,308.8670120210736
373,False,11.059654048278844
373,True,416.51271508599166
374,False,24.83274015976349
374,True,448.4925092663616
375,False,12.09148779903444
375,True,176.90975246441667
376,False,41.12340996694002
376,True,277.48551872427925
377,False,40.2050816814608
377,True,113.57022494485136
378,False,23.54785905308745
378,True,704.434068716364
379,False,49.59358613182303
379,True,286.39535387337673
380,False,7.014972776642026
380,True,262.7940206002677
381,False,23.319519069417538
381,True,283.1929374791798
382,False,48.325598698602334
382,True,253.56246411247412
383,False,4.067275928048275
383,True,124.65685784482048
384,False,8.870273519733018
384,True,718.9783511857968
385,False,13.152542076562668
385,True,331.06509913122864
386,False,5.672451010923396
386,True,260.1617173582781
387,False,31.73660327756238
387,True,383.046100246429
388,False,17.110324547724076
388,True,217.63127824669937
389,False,45.28769670796464
389,True,824.2139150417643
390,False,24.44291692037268
390,True,363.7797566538211
391,False,14.832328909074022
391,True,284.92369607211003
392,False,72.50643730395723
392,True,315.69783645718417
393,False,15.161831036442663
393,True,349.5139984355774
394,False,8.904498958804652
394,True,455.84217122668633
395,False,49.38378553293887
395,True,343.629584905284
396,False,26.051155126378944
396,True,440.79772338591283
397,False,57.80709969221789
397,True,403.13269877915445
398,False,46.23877693107943
398,True,265.52861368109006
399,False,17.966301115814076
399,True,276.4288955095253
400,False,12.63363658910066
400,True,520.8006213884801
401,False,33.99585242480043
401,True,318.549010832794
402,False,11.092365302476992
402,True,315.856091913156
403,False,12.559238421602004
403,True,366.1075642128708
404,False,15.641891356796123
404,True,273.6412813348579
405,False,28.759513083150523
405,True,341.8567210348556
406,False,7.384830587119495
406,True,242.64057719847187
407,False,25.855292547487352
407,True,564.2959587868972
408,False,48.022567624013845
408,True,656.3491322624031
409,False,123.84244519107597
409,True,497.9513692553155
410,False,9.104946400464087
410,True,250.84338334127096
411,False,21.664631172683357
411,True,360.9239908582822
412,False,69.179752087814
412,True,389.74477813462727
413,False,10.009326906333627
413,True,238.39697504154174
414,False,15.275256903208856
414,True,374.1254791399115
415,False,20.97774136436783
415,True,319.1443195733882
416,False,19.158420475150706
416,True,263.2413881343382
417,False,62.5618430264808
417,True,349.9070498619403
418,False,101.87426737311398
418,True,355.0068623473635
419,False,34.39515556628976
419,True,575.1340785354842
420,False,12.880733715348924
420,True,343.11999338970054
421,False,20.16523684469007
421,True,709.9302880480536
422,False,11.124805550571182
422,True,278.60432756351656
423,False,17.705520380030748
423,True,330.637902856688
424,False,25.174781880764385
424,True,452.4407415505266
425,False,25.205970312083537
425,True,239.87608725401515
426,False,25.44666722446891
426,True,319.9101416796111
427,False,15.652763051048169
427,True,652.7084675239166
428,False,15.214657058731973
428,True,265.69483012135606
429,False,3.018657714397932
429,True,263.6439052701462
430,False,10.430343398684272
430,True,451.4479424979072
431,False,50.10779905801428
431,True,346.64721607878164
432,False,4.740245748257621
432,True,869.0301887691021
433,False,20.241294484901573
433,True,351.83079547423404
434,False,10.200336531192988
434,True,181.1579105868077
435,False,20.856784834916198
435,True,431.25877081474755
436,False,94.90522762404225
436,True,491.57916294643655
437,False,92.55113930771017
437,True,357.85675997904036
438,False,32.14378357607757
438,True,312.165780448413
439,False,27.42628144355308
439,True,343.05164242032333
440,False,13.315845489978528
440,True,278.53275813977234
441,False,130.71977125382546
441,True,747.6639098458691
442,False,10.142841292440608
442,True,218.74236075236695
443,False,13.91718655306704
443,True,301.0324602118999
444,False,20.593978962619985
444,True,211.7982331183157
445,False,33.60591495506924
445,True,270.66866105014924
446,False,4.443462396238829
446,True,273.4687639691401
447,False,26.756645250861766
447,True,528.4721983683994
448,False,15.612407556102426
448,True,254.12507150613237
449,False,33.32163124057388
449,True,376.513783523842
450,False,32.23557325465549
450,True,147.9489189092419
451,False,22.688655411502623
451,True,625.2190564759076
452,False,20.014430357468882
452,True,499.817578321381
453,False,57.880084083944894
453,True,521.5806667969446
454,False,8.6154858957741
454,True,467.1294271662191
455,False,35.23904759874199
455,True,700.8028700802242
456,False,25.415588553005364
456,True,202.6756322629808
457,False,13.743160415924649
457,True,496.2933346425416
458,False,26.245345531242492
458,True,350.4261590875103
459,False,28.01053209440738
459,True,313.19614220119547
460,False,65.88084850136511
460,True,467.5970362892258
461,False,18.047214468197126
461,True,295.97167312113015
462,False,24.469291905001
462,True,427.6896721799858
463,False,40.593668766734936
463,True,288.7882020280813
464,False,31.026473130441445
464,True,264.51860149645654
465,False,23.103450990993224
465,True,259.7033718164312
466,False,31.171184882271064
466,True,549.5160191261675
467,False,55.751357374595045
467,True,225.01056946530298
468,False,32.487292692576375
468,True,640.1269066147506
469,False,33.787745756262666
469,True,379.9569721100852
470,False,66.28332407922244
470,True,475.63055473801796
471,False,18.042556693308143
471,True,411.66012647445314
472,False,52.34239506003746
472,True,408.11121615115553
473,False,30.631953399381473
473,True,365.79693872299686
474,False,34.677954378139475
474,True,296.33999769575894
475,False,76.55426214934096
475,True,333.5669932072051
476,False,26.242283815190603
476,True,565.5110883057205
477,False,24.61683231540519
477,True,373.6948551319074
478,False,21.268551566578253
478,True,614.9885745369829
479,False,14.232700264966525
479,True,205.8548202883685
480,False,17.32789959053207
480,True,388.127105528838
481,False,17.565555552027945
481,True,432.89207128746057
482,False,50.828670098417206
482,True,589.3052656261716
483,False,25.12657539742804
483,True,432.37917580736394
484,False,22.878222961998063
484,True,453.64661054791213
485,False,26.39921544716799
485,True,238.0427370982943
486,False,28.456592977357786
486,True,177.34335236891638
487,False,20.284770804892105
487,True,281.3623711990658
488,False,91.73827941672243
488,True,402.0541476609651
489,False,26.087017630027276
489,True,398.3763116702903
490,False,27.399901759144996
490,True,177.61528042901773
491,False,27.448035926772718
491,True,571.1033630199381
492,False,27.096816907669563
492,True,533.0202301222016
493,False,29.17448068114936
493,True,350.3670229598356
494,False,32.63009257761951
494,True,335.39739631523844
495,False,19.64446289226771
495,True,228.9276392708416
496,False,36.69493464977336
496,True,305.495279742172
497,False,54.38547755533705
497,True,171.32365236757323
498,False,27.962513458453486
498,True,347.3354865331203
499,False,50.586494419712835
499,True,247.18237678462174
500,False,22.129195991016104
500,True,291.63785452838056
