,,pr
1981,False,32.74306319653988
1981,True,797.8456648997962
1982,False,61.118864826858044
1982,True,394.0654407721013
1983,False,20.35040259361267
1983,True,474.64708727784455
1984,False,72.05217343289826
1984,True,189.8710620123893
1985,False,28.395274467766285
1985,True,657.3452954180539
1986,False,3.9514873176813126
1986,True,344.0932414960116
1987,False,110.46056561172009
1987,True,583.3006205968559
1988,False,226.54498675838113
1988,True,580.3436787799001
1989,False,128.79507564939559
1989,True,458.91301576048136
1990,False,27.662933338433504
1990,True,756.3942527398467
1991,False,62.41935817524791
1991,True,504.05963268131427
1992,False,26.94984124973864
1992,True,884.6445880830288
1993,False,43.76517324708402
1993,True,692.5168369431049
1994,False,57.28785563260317
1994,True,485.5373973492533
1995,False,39.12709238938987
1995,True,317.77685838751495
1996,False,135.89348061942002
1996,True,524.8629019595683
1997,False,14.979555644094944
1997,True,426.5831984113902
1998,False,62.59766514413059
1998,True,340.394090116024
1999,False,66.59020911902189
1999,True,795.495137013495
2000,False,47.57416360080242
2000,True,1307.440484315157
2001,False,130.82738961093537
2001,True,346.5455277822912
2002,False,32.55058410577476
2002,True,795.08351306431
2003,False,30.806032614782453
2003,True,1690.5230385717005
2004,False,30.228053452447057
2004,True,884.6078942064196
2005,False,58.87144566513598
2005,True,262.1348384767771
2006,False,68.88949507847875
2006,True,713.2294006180018
2007,False,65.10943612083793
2007,True,350.1936421729624
2008,False,22.92801383882761
2008,True,712.1442815288901
2009,False,93.28645337373018
2009,True,683.8826703373343
2010,False,20.443171402439475
2010,True,419.3888663314283
2011,False,44.576064543798566
2011,True,404.9836663529277
2012,False,246.05707917362452
2012,True,153.61531167291105
2013,False,11.358137195929885
2013,True,932.7882246812806
2014,False,87.01706472784281
2014,True,603.3585899043828
2015,False,5.025403364561498
2015,True,741.632526833564
2016,False,67.03368639573455
2016,True,401.16891763173044
2017,False,115.82939713262022
2017,True,530.7968682143837
2018,False,116.26420291140676
2018,True,313.2110714446753
2019,False,18.933830363675952
2019,True,720.7459435332566
2020,False,32.381455320864916
2020,True,1721.390116168186
2021,False,133.5527004674077
2021,True,740.4365516267717
2022,False,80.04445871338248
2022,True,413.56461960822344
2023,False,46.06749115046114
2023,True,674.9354962259531
2024,False,31.875874428078532
2024,True,674.230061005805
2025,False,43.685126909990785
2025,True,819.750267220661
2026,False,55.2368100034073
2026,True,471.4570371899754
2027,False,38.18236053921282
2027,True,293.13949327915907
2028,False,52.5588768068701
2028,True,479.2155874427408
2029,False,24.348257342353463
2029,True,474.35270897112787
2030,False,32.059581438079476
2030,True,793.5165280010551
2031,False,30.368478409945965
2031,True,578.8874593097717
2032,False,74.40027790144086
2032,True,568.4508180711418
2033,False,29.945151647552848
2033,True,649.9894713051617
2034,False,36.169465351849794
2034,True,214.53761751763523
2035,False,32.54011846147928
2035,True,298.4978817868978
2036,False,75.96971467138155
2036,True,650.5474583711475
2037,False,31.172291189432144
2037,True,463.6194175109267
2038,False,16.64339820854366
2038,True,458.6317584849894
2039,False,3.1425724737386
2039,True,775.8293087594211
2040,False,105.64980539493263
2040,True,761.6992380470037
2041,False,6.173003884032369
2041,True,373.1979694683105
2042,False,33.697114046663046
2042,True,986.3806611858308
2043,False,11.842193361371756
2043,True,1012.7016843063757
2044,False,10.08594911545515
2044,True,327.3306563962251
2045,False,30.036385310813785
2045,True,857.5233888812363
2046,False,70.19044859334826
2046,True,493.30205800943077
2047,False,11.02521806024015
2047,True,255.01813497394323
2048,False,6.9477306213229895
2048,True,624.1799024865031
2049,False,67.83718611113727
2049,True,728.9674665313214
2050,False,36.344650480896235
2050,True,314.041694579646
2051,False,98.84957761969417
2051,True,601.1204746551812
2052,False,75.02534869126976
2052,True,405.2201806101948
2053,False,43.43014815822244
2053,True,624.7588598169386
2054,False,68.66330942139439
2054,True,929.8800812568516
2055,False,106.8738897331059
2055,True,669.4937119726092
2056,False,37.68321443349123
2056,True,475.75749163515866
2057,False,123.31414329819813
2057,True,503.03846038877964
2058,False,43.434153869748116
2058,True,497.6763861486688
2059,False,38.676155637949705
2059,True,858.0482087563723
2060,False,26.816929201595485
2060,True,729.7739145811647
2061,False,32.491932995621404
2061,True,641.0400919150561
2062,False,84.1493436601013
2062,True,511.5502428263426
2063,False,37.98636356368661
2063,True,721.424120804295
2064,False,47.53146367147565
2064,True,1274.0404517389834
2065,False,48.23843277990818
2065,True,588.162453006953
2066,False,81.88292062841356
2066,True,469.8172452393919
2067,False,38.68892714381218
2067,True,605.9084101114422
2068,False,29.402560042217374
2068,True,631.5900023560971
2069,False,118.21255912072957
2069,True,560.8206630684435
2070,False,92.41322523448616
2070,True,296.3938937522471
2071,False,32.25995502434671
2071,True,389.76824961137027
2072,False,39.13336687255651
2072,True,682.9585428815335
2073,False,87.406169436872
2073,True,486.693284008652
2074,False,25.284921191632748
2074,True,537.0096840430051
2075,False,47.407241351902485
2075,True,458.6624500807375
2076,False,46.000229520723224
2076,True,868.9150402788073
2077,False,62.91866018436849
2077,True,399.8685512691736
2078,False,32.09115439095002
2078,True,750.7956284098327
2079,False,90.88956685736775
2079,True,642.6826197188348
2080,False,37.38744305446744
2080,True,791.8211149983108
2081,False,5.556783126667142
2081,True,311.2468834966421
2082,False,49.46816484444285
2082,True,497.67694626935247
2083,False,50.50354446284473
2083,True,466.53736461885273
2084,False,48.96394433453679
2084,True,705.9797278605402
2085,False,39.433874445967376
2085,True,645.8542744629085
2086,False,63.51160607300699
2086,True,436.987617937848
2087,False,50.23682580795139
2087,True,692.407468194142
2088,False,64.9371980689466
2088,True,413.003245415166
2089,False,41.763542080298066
2089,True,561.1060052644461
2090,False,59.73706156946719
2090,True,560.5890333652496
2091,False,32.08991722203791
2091,True,762.6991358119994
2092,False,51.640827069059014
2092,True,475.79819625243545
2093,False,46.60246800631285
2093,True,892.5444119609892
2094,False,66.70162347145379
2094,True,1004.5039937831461
2095,False,30.493321199901402
2095,True,230.3355415351689
2096,False,35.14791335910559
2096,True,463.9700668863952
2097,False,48.6573584144935
2097,True,339.789255335927
2098,False,75.95147837419063
2098,True,629.4430553913116
2099,False,53.51942153647542
2099,True,436.8997022509575
2100,False,94.44871069863439
2100,True,579.3583529535681
2101,False,45.72155156638473
2101,True,587.2151185758412
2102,False,26.862813835032284
2102,True,828.0546604190022
2103,False,36.91378212533891
2103,True,716.4753948803991
2104,False,38.9455604832663
2104,True,634.6792998723686
2105,False,18.193144630640745
2105,True,571.9266566913575
2106,False,31.199794309213758
2106,True,782.0286150556058
2107,False,71.95486016571522
2107,True,491.27617003396153
2108,False,17.783605260774493
2108,True,378.5076343920082
2109,False,26.087653962899267
2109,True,630.270847119391
2110,False,77.92904258240014
2110,True,364.2340885475278
2111,False,81.80916449055076
2111,True,516.3873544894159
2112,False,20.913050416857004
2112,True,546.2874085642397
2113,False,91.44490985199809
2113,True,722.5222955457866
2114,False,39.69605304300785
2114,True,1200.6689464207739
2115,False,94.17299428023863
2115,True,584.8488029558212
2116,False,17.954611172899604
2116,True,663.4780397638679
2117,False,32.057817466557026
2117,True,467.76856896467507
2118,False,190.76856770552695
2118,True,417.7913606632501
2119,False,64.55382155254483
2119,True,541.7425403371453
2120,False,29.415297601372004
2120,True,883.824335038662
2121,False,49.74787754472345
2121,True,508.5465752519667
