,,pr
2076,False,104.44544568526908
2076,True,398.20009965333156
2077,False,75.7660531460715
2077,True,238.27444439957617
2078,False,115.57930584117457
2078,True,261.9192074169405
2079,False,56.75074890077667
2079,True,381.8512210782501
2080,False,116.49933881053585
2080,True,303.28267528675497
2081,False,56.848095541272414
2081,True,452.54783044802025
2082,False,58.39971563182189
2082,True,365.3156969026895
2083,False,42.188937126411474
2083,True,289.083660205506
2084,False,66.88278051988163
2084,True,426.71020090347156
2085,False,66.19318606535671
2085,True,437.68527024658397
2086,False,45.16565736012126
2086,True,233.17585542972665
2087,False,109.87608218010791
2087,True,364.4796301538008
2088,False,95.74806205855566
2088,True,361.3288601394743
2089,False,64.80732018462732
2089,True,447.78524634602945
2090,False,92.2026866915985
2090,True,518.6893417267129
2091,False,71.9780564737448
2091,True,435.5725819536019
2092,False,44.89392254872655
2092,True,322.6195404538885
2093,False,108.85286646225723
2093,True,455.4203136416618
2094,False,113.0815101438202
2094,True,305.8672956627561
2095,False,61.5683209085546
2095,True,488.74544359277934
2096,False,80.81001107784687
2096,True,518.7639022915391
2097,False,99.33972203289159
2097,True,471.72261438681744
2098,False,37.25003506642679
2098,True,331.25327003508573
2099,False,65.6692068427219
2099,True,391.05729176080786
2100,False,104.69336886526435
2100,True,309.2624714045087
2101,False,124.28460197916138
2101,True,408.4356107341591
2102,False,48.94148559142195
2102,True,348.21040911992895
2103,False,67.12087429114035
2103,True,404.20576496981084
2104,False,66.04512185604108
2104,True,353.21795688942075
2105,False,129.99483919484192
2105,True,352.0931983788614
2106,False,43.84838190271694
2106,True,349.8651693487773
2107,False,165.64892690512352
2107,True,310.4022483865265
2108,False,128.83736886651604
2108,True,391.3673746632412
2109,False,74.18832393013872
2109,True,398.63973093306413
2110,False,47.13779533049092
2110,True,327.77077892096713
2111,False,60.44093681266531
2111,True,586.1732593009947
2112,False,153.09045874491858
2112,True,513.5451277135871
2113,False,44.49897692356899
2113,True,519.1300873935688
2114,False,77.96937524453824
2114,True,330.6630543025676
2115,False,70.05588415777311
2115,True,284.4591486209538
2116,False,67.89798102072382
2116,True,377.8022511920426
